listing_url,title,location,property_type,beds,baths,status,post-date-absolute,price(millions_NGN),log_price_millions_NGN,24hrs Power,30kva generator,5kva inverter,Balcony,BQ,Car Park,CCTV,Children Playground,Fitted Bathrooms,Fitted Kitchen,Fully Furnished,Gated Estate,Gym,Home Automation,Home Entertainment Unit,Jacuzzi,Maid's Room,Rooftop Terrace,Swimming Pool,Walk-in Closet,WiFi,Golf Course View,Private Elevator,Study,Cinema,Garden,Water Front,Private Cinema,Water View,Football Pitch,Tennis Court,Sauna
https://cwlagos.com/property/luxury-units-at-ikoyi/,Luxury Units at Ikoyi,Ikoyi,Penthouse,4.0,4.0,Sale,2025-09-19,1446.77,7.27708876444687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/serviced-3-bedroom-apartment-bq/,Serviced 3 Bedroom Apartment + BQ,Ikoyi,Apartment,3.0,3.0,Rent,2024-12-23,15.0,2.70805020110221,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-803-sqm/,Land Measuring 803 sqm,Ikoyi,land,0.0,0.0,Sale,2025-03-23,1600.0,7.3777589082278725,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/2-bedroom-apartment-in-ikoyi-8/,2-Bedroom Apartment in Ikoyi,Ikoyi,Apartment,2.0,2.0,Rent,2025-08-20,27.0,3.295836866004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/waterfront-land-in-ikoyi-2/,Waterfront Land in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-11-11,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-3300sqm-ikoyi/,Land Measuring 3300sqm- Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-11-12,3.5,1.252762968495368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-maisonette-in-ikoyi-4/,4-Bedroom Maisonette in Ikoyi,Ikoyi,Maisonette,4.0,4.0,Sale,2025-09-19,2170.155,7.682553872555035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/145sqm-commercial-space-in-ikoyi/,145sqm Commercial Space in Ikoyi,Ikoyi,Commercial Space,0.0,0.0,commercial,2025-09-19,0.25,-1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/2-bedroom-apartment-in-ikoyi-9/,2-Bedroom Apartment in Ikoyi,Ikoyi,Apartment,2.0,2.0,Rent,2025-08-20,26.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/29-units-of-3-bedroom-flats-in-ikoyi/,29 Units of 3-Bedroom Flats in Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-08-20,57.8708,4.05821293957867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-1440sqm-in-ikoyi/,Land Measuring 1440sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-08-20,3500.0,8.160518247477505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-terrace-in-ikoyi-5/,4-Bedroom Terrace in Ikoyi,Ikoyi,Terraced,4.0,4.0,Rent,2025-08-20,30.0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/1-2-3-bedroom-apartments-in-ikoyi/,"1, 2 & 3 Bedroom Apartments in Ikoyi",Ikoyi,Apartment,1.0,1.0,sale,2025-08-20,400.0,5.991464547107982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-1080sqm-ikoyi/,Land Measuring 1080sqm- Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-10-28,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartments-in-ikoyi/,3-Bedroom Apartments in Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-08-20,86.8062,4.463678047686834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/2-bedroom-service-flat-in-ikoyi/,2-Bedroom Service Flat in Ikoyi,Ikoyi,Apartment,2.0,2.0,Sale,2025-08-20,350.0,5.857933154483459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-750sqm-ikoyi-2/,Land Measuring 750sqm- Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-11-11,3500.0,8.160518247477505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-bq-ikoyi-3/,3-BEDROOM APARTMENT +BQ | IKOYI,Ikoyi,Apartment,3.0,3.0,Rent,2025-11-04,15.0,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/2-bedroom-maisonette-in-ikoyi/,2-Bedroom Maisonette in Ikoyi,Ikoyi,Maisonette,2.0,2.0,Rent,2025-09-19,25.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bedroom-semi-detached-duplex-ikoyi/,5-Bedroom Semi-Detached Duplex – Ikoyi,Ikoyi,Semi Detached,5.0,5.0,Sale,2025-10-19,1300.0,7.170119543449628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/residential-land-old-ikoyi/,Residential Land – Old Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-09-19,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-ikoyi-11/,3 BEDROOM APARTMENT- IKOYI,Ikoyi,Apartment,3.0,3.0,Rent,2025-11-14,108.0,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/2-bedroom-apartment-old-ikoyi/,2-Bedroom Apartment | Old Ikoyi,Ikoyi,Apartment,2.0,2.0,Rent,,40.0,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bedroom-terrace-osborne-phase-2/,5-Bedroom Terrace| Osborne Phase 2,Ikoyi,Terraced,5.0,5.0,Rent,,40.0,3.6888794541139363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-for-in-ikoyi-2/,3-Bedroom Apartment for in Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-09-19,45.0,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-500sqm-in-ikoyi-3/,Lands Measuring 500sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-07-21,1800.0,7.495541943884256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bed-semi-detached-duplex-2-bq-ikoyi/,4-Bed Semi-Detached Duplex + 2 BQ | Ikoyi,Ikoyi,Semi Detached,4.0,4.0,commercial,2025-09-19,42.0,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-1000sqm-in-ikoyi-5/,Land Measuring 1000sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-09-19,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/commercial-lease145-sqm-office-space-in-ikoyi/,Commercial Lease145 SQM Office Space in Ikoyi,Ikoyi,Commercial Space,0.0,0.0,commercial,2025-09-19,0.25,-1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/new-development-apartments-ikoyi/,New Development Apartments- Ikoyi,Ikoyi,Apartment,2.0,2.0,Sale,2025-10-21,650.0,6.476972362889683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/9-bed-mansion-for-commercial-use-old-ikoyi/,9-BED MANSION FOR COMMERCIAL USE | OLD IKOYI,Ikoyi,Commercial Space,9.0,9.0,commercial,2025-10-21,200.0,5.298317366548036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/1-bedroom-mini-flat-old-ikoyi/,1 BEDROOM MINI FLAT | OLD IKOYI,Ikoyi,Mini Flat,1.0,1.0,Rent,2025-10-21,18.0,2.8903717578961645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-bq-old-ikoyi/,3 BEDROOM APARTMENT + BQ | OLD IKOYI,Ikoyi,Apartment,3.0,3.0,rent,2025-10-21,35.0,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-bq-ikoyi-2/,3-Bedroom Apartment + BQ-Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-10-28,25.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-furnished-flat-banana-island/,3-Bedroom Furnished Flat – Banana Island,Ikoyi,Apartment,3.0,3.0,Rent,2025-09-19,52.08372,3.9528524239208433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/joint-venture-land-ikoyi/,JOINT VENTURE LAND- IKOYI,Ikoyi,land,0.0,0.0,Sale,2025-10-28,3.0,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-2600sqm-in-ikoyi/,Land Measuring 2600sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-07-21,8500.0,9.047821442478408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/commercial-residential-5-bed-detached-house-bq-in-ikoyi/,Commercial/ Residential 5 Bed detached house + BQ in Ikoyi,Ikoyi,Detached,5.0,5.0,commercial,2025-07-21,45.0,3.8066624897703196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-terrace-ikoyi-3/,4-Bedroom Terrace – Ikoyi,Ikoyi,Terraced,4.0,4.0,Rent,2025-11-14,25.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-ikoyi-10/,3-Bedroom Apartment – Ikoyi,Ikoyi,Apartment,3.0,3.0,Sale,2025-11-14,250.0,5.521460917862246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/new-developments-in-ikoyi/,NEW DEVELOPMENTS IN IKOYI,Ikoyi,Maisonette,4.0,4.0,Sale,2025-11-12,950.0,6.856461984594587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/prime-land-in-banana-island/,Prime Land in Banana Island,Ikoyi,land,0.0,0.0,Sale,2025-11-12,4300.0,8.366370301681654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-1300sqm-in-ikoyi/,Land Measuring 1300sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-10-19,0.9,-0.10536051565782628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-2805sqm-in-ikoyi/,Land Measuring 2805sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-10-19,1.3,0.26236426446749106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bed-maisonette-bq-ikoyi/,4-BED MAISONETTE + BQ | IKOYI,Ikoyi,Maisonette,4.0,4.0,Rent,2025-10-19,30.0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-apartment-ikoyi/,4-BEDROOM APARTMENT| IKOYI,Ikoyi,Apartment,4.0,4.0,Rent,2025-10-19,72.3385,4.28135649089288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bed-semi-detached-house2-bqs-ikoyi/,4-BED SEMI-DETACHED HOUSE+2 BQs| IKOYI,Ikoyi,Semi Detached,4.0,4.0,Rent,2025-10-19,30.0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/prime-lands-in-ikoyi/,Prime Lands in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-10-19,2.5,0.9162907318741551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-875sqm-in-ikoyi/,Land Measuring 875sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-09-19,3500.0,8.160518247477505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-ikoyi-2/,3-Bedroom Apartment | Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-09-19,25.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bed-semi-detached-duplex-in-ikoyi/,5-Bed Semi-Detached Duplex in Ikoyi,Ikoyi,Semi Detached,5.0,5.0,Sale,2025-09-19,1300.0,7.170119543449628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-apartment-in-ikoyi-5/,4-Bedroom Apartment in Ikoyi,Ikoyi,Apartment,4.0,4.0,Rent,2025-09-19,70.0,4.248495242049359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/13-units-of-3-bedroom-apartments-ikoyi/,13 Units of 3-Bedroom Apartments– Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-09-19,55.0,4.007333185232471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-5000sqm-in-ikoyi/,Land Measuring 5000sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-09-19,4.5,1.5040773967762742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-maisonette-4th-floor-ikoyi/,3-Bedroom Maisonette (4th Floor) — Ikoyi,Ikoyi,Maisonette,3.0,3.0,Rent,2025-09-19,45.0,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-maisonette-ikoyi/,3-Bedroom Maisonette – Ikoyi,Ikoyi,Maisonette,3.0,3.0,Rent,2025-09-19,42.0,3.7376696182833684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bed-detached-house-with-bqs-ikoyi/,4-Bed Detached House with BQs – Ikoyi,Ikoyi,Detached,4.0,4.0,Rent,2025-09-19,200.0,5.298317366548036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/residential-land-banana-island/,Residential Land- Banana Island,Ikoyi,land,0.0,0.0,Sale,2025-11-12,3.7,1.308332819650179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-terrace-ikoyi-4/,4-bedroom terrace- Ikoyi,Ikoyi,Terraced,3.0,3.0,Rent,,30.0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/new-development-apartments-ikoyi-2/,New Development Apartments- Ikoyi,Ikoyi,Apartment,1.0,1.0,sale,2025-10-28,434.031,6.073115960120934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-maisonette-in-old-ikoyi/,4 Bedroom Maisonette in Old Ikoyi,Ikoyi,Maisonette,4.0,4.0,Rent,2025-08-20,72.3385,4.28135649089288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bedroom-apartment-in-ikoyi/,5 Bedroom Apartment in Ikoyi,Ikoyi,Apartment,5.0,5.0,Rent,2025-06-21,101.2739,4.617828727514093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-terrace-in-old-ikoyi-2/,4 Bedroom Terrace in Old Ikoyi,Ikoyi,Terraced,4.0,4.0,Rent,2025-08-20,50.0,3.912023005428146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-ikoyi-7/,3-Bedroom Apartment| Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-10-21,25.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-terrace-duplexbq-old-ikoyi/,4-Bedroom Terrace Duplex+BQ| Old Ikoyi,Ikoyi,Terraced,4.0,4.0,Rent,2025-10-19,50.0,3.912023005428146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-ikoyi-6/,3-Bedroom Apartment| Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-10-19,35.0,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-old-ikoyi/,3-Bedroom Apartment| Old Ikoyi,Ikoyi,Apartment,3.0,3.0,Sale,2025-10-19,680.0,6.522092798170152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/self-contain-flat-old-ikoyi/,SELF-CONTAIN FLAT | OLD IKOYI,Ikoyi,Mini Flat,1.0,1.0,Rent,2025-10-19,4.0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-terrace-ikoyi/,3-Bedroom Terrace | Ikoyi,Ikoyi,Terraced,3.0,3.0,Rent,2025-09-19,30.0,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/1-bedroom-flat-old-ikoyi/,1-BEDROOM FLAT| OLD IKOYI,Ikoyi,Mini Flat,1.0,1.0,Rent,2025-10-19,6.0,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-shortlet-apartment-in-ikoyi/,4-Bedroom Shortlet Apartment in Ikoyi,Ikoyi,Apartment,4.0,4.0,Rent,2025-09-19,0.7,-0.35667494393873245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bedroom-penthouse-ikoyi/,5-Bedroom Penthouse– Ikoyi,Ikoyi,Penthouse,5.0,5.0,Sale,2025-09-19,3500.0,8.160518247477505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/6-bed-fully-detached-duplex-in-ikoyi/,6-Bed Fully Detached Duplex in Ikoyi,Ikoyi,Detached,6.0,6.0,Sale,2025-09-19,2893.54,7.970235945006816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-900sqm-in-ikoyi/,Land Measuring 900sqm in Ikoyi,Ikoyi,land,0.0,0.0,Sale,2025-09-19,3500.0,8.160518247477505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/waterfront-land-jv-banana-island-ikoyi/,"Waterfront Land– Banana Island, Ikoyi",Ikoyi,land,0.0,0.0,Sale,2025-09-19,3.2,1.1631508098056809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/1-bedroom-apartment-ikoyi/,1-Bedroom Apartment  – Ikoyi,Ikoyi,Apartment,1.0,1.0,Sale,2025-09-19,25.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bed-apartment-bq-old-ikoyi/,3-Bed Apartment + BQ | Old Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-09-19,50.0,3.912023005428146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bedroom-terrace-old-ikoyi/,5-Bedroom Terrace| Old Ikoyi,Ikoyi,Terraced,5.0,5.0,Sale,2025-10-21,1500.0,7.313220387090301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-terrace-ikoyi-2/,4 BEDROOM TERRACE — IKOYI,Ikoyi,Terraced,4.0,4.0,Rent,2025-10-21,35.0,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/1-bedroom-apartment-ikoyi-3/,1-BEDROOM APARTMENT- IKOYI,Ikoyi,Apartment,1.0,1.0,Rent,2025-10-19,35.0,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/land-measuring-3159sqm-in-ikoyi/,Land Measuring 3159sqm in Ikoyi,Ikoyi,land,0.0,0.0,Corporate Lease,2025-10-19,120.0,4.787491742782046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/5-bedroom-fully-detached-house-ikoyi/,5-Bedroom Fully Detached House| Ikoyi,Ikoyi,Detached,5.0,5.0,Rent,2025-10-21,100.0,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/1-bedroom-mini-flat-in-ikoyi/,1 Bedroom Mini flat in Ikoyi,Ikoyi,Mini Flat,1.0,1.0,Rent,2025-07-21,5.0,1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/4-bedroom-maisonette-ikoyi-2/,4-Bedroom Maisonette |Ikoyi,Ikoyi,Maisonette,4.0,4.0,Rent,2025-10-21,180.84625,5.197647222767035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cwlagos.com/property/3-bedroom-apartment-in-ikoyi-2/,3-Bedroom Apartment in Ikoyi,Ikoyi,Apartment,3.0,3.0,Rent,2025-08-20,35.0,3.5553480614894135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
